Timestamp,Location,Signal Strength (dBm),Download Speed (Mbps),Upload Speed (Mbps),Latency (ms),Jitter (ms),Network Type,Device Model,Carrier,Band,Battery Level (%),Temperature (°C),Connected Duration (min),Handover Count,Data Usage (MB),Video Streaming Quality,VoNR Enabled,Network Congestion Level,Ping to Google (ms),Dropped Connection
2025-05-14 11:19:51.094527,Chennai,-87.4,700.93,79.63,3.2,2.59,4G,GT 7,Airtel,n78,54,41.2,56,4,343.63,5,False,Medium,15.6,False
2025-05-14 11:09:51.094530,Kolkata,-83.9,134.07,122.04,11.4,3.96,4G,iPhone 14,Jio,n28,22,31.7,29,2,418.23,5,True,Medium,96.8,False
2025-05-14 10:59:51.094532,Mumbai,-75.8,718.26,26.84,5.9,0.17,4G,Nord 4,BSNL,n258,31,24.9,21,2,237.57,5,False,Low,46.0,True
2025-05-14 10:49:51.094535,San Francisco,-62.2,194.2,125.21,7.8,2.31,5G SA,GT 7,T-Mobile,n41,28,43.6,47,1,379.62,5,True,Low,33.3,True
2025-05-14 10:39:51.094537,Kolkata,-76.4,824.57,138.87,16.2,4.04,5G SA,Pixel 7,Airtel,n258,12,27.9,57,2,378.79,4,True,High,35.0,False
2025-05-14 10:29:51.094540,Chennai,-91.9,817.53,78.06,7.0,2.55,5G SA,Nord 4,Vi,n78,93,39.7,12,2,106.76,5,True,Medium,35.6,False
2025-05-14 10:19:51.094542,Tokyo,-74.0,513.46,90.43,17.3,0.5,5G SA,GT 7,Verizon,n78,83,38.1,14,3,112.41,5,True,High,73.1,True
2025-05-14 10:09:51.094545,Tokyo,-71.7,569.93,24.77,14.2,1.83,4G,Galaxy S23,T-Mobile,n41,64,42.7,51,3,129.16,1,False,Low,83.2,False
2025-05-14 09:59:51.094547,Kolkata,-72.2,917.56,145.38,1.7,0.54,5G NSA,Pixel 7,BSNL,n78,88,22.0,56,2,376.03,3,False,Medium,86.5,True
2025-05-14 09:49:51.094550,San Francisco,-83.3,176.77,117.58,3.2,0.9,5G NSA,Galaxy S23,Verizon,n260,14,28.1,53,1,431.79,4,True,Low,40.3,False
2025-05-14 09:39:51.094553,San Francisco,-87.9,622.24,140.09,1.2,1.14,4G,Pixel 7,T-Mobile,n41,32,42.9,23,3,221.49,1,True,Low,55.6,True
2025-05-14 09:29:51.094555,New York,-83.2,261.79,118.27,10.5,2.98,4G,Pixel 7,AT&T,n78,69,41.5,6,4,467.82,2,False,High,50.2,True
2025-05-14 09:19:51.094558,Tokyo,-103.9,698.52,98.73,16.3,0.14,5G SA,GT 7,AT&T,n41,62,31.1,26,3,252.92,1,True,High,11.7,True
2025-05-14 09:09:51.094560,Chennai,-71.7,996.08,105.64,18.8,1.92,5G SA,Galaxy S23,Airtel,n78,52,38.6,46,0,332.17,3,True,High,94.9,False
2025-05-14 08:59:51.094563,Tokyo,-91.0,208.64,40.38,3.1,1.71,4G,iPhone 14,Verizon,n78,82,20.8,57,3,256.53,2,True,High,26.4,True
2025-05-14 08:49:51.094565,Mumbai,-69.2,920.48,138.51,16.1,4.78,5G SA,Nord 4,Airtel,n258,55,38.2,26,3,221.88,4,True,Low,60.1,True
2025-05-14 08:39:51.094568,Mumbai,-89.2,862.35,33.57,10.1,4.52,4G,Nord 4,Jio,n28,54,20.8,34,4,53.18,3,True,Low,49.6,True
2025-05-14 08:29:51.094570,New York,-76.0,679.52,140.36,1.2,1.38,5G SA,iPhone 14,Verizon,n41,82,24.0,44,2,11.09,2,False,Low,19.9,False
2025-05-14 08:19:51.094573,Tokyo,-106.7,731.17,103.74,12.1,2.93,5G SA,Galaxy S23,Verizon,n41,50,41.0,46,2,22.78,2,False,Medium,90.5,False
2025-05-14 08:09:51.094575,Chennai,-98.8,594.54,21.07,7.8,0.16,4G,iPhone 14,Vi,n258,92,20.9,49,2,339.2,1,True,High,42.9,False
2025-05-14 07:59:51.094578,Berlin,-81.9,490.79,128.68,14.6,3.6,4G,Galaxy S23,T-Mobile,n41,54,31.0,37,1,335.6,4,True,Low,43.3,True
2025-05-14 07:49:51.094580,Chennai,-68.8,309.57,50.54,17.4,0.4,4G,Pixel 7,BSNL,n78,79,24.9,6,4,245.79,5,False,Low,78.7,True
2025-05-14 07:39:51.094583,Berlin,-83.1,866.91,52.71,15.0,4.36,4G,GT 7,AT&T,n41,20,36.7,37,3,166.73,5,True,High,55.4,True
2025-05-14 07:29:51.094585,Kolkata,-69.1,128.7,114.41,13.7,0.74,5G SA,iPhone 14,Airtel,n258,28,24.2,44,4,488.44,5,True,Low,93.2,False
2025-05-14 07:19:51.094588,Mumbai,-95.4,188.22,100.53,4.1,4.97,4G,Nord 4,Jio,n28,92,34.9,6,4,340.45,2,False,Low,14.0,False
2025-05-14 07:09:51.094590,Chennai,-101.7,499.07,93.26,19.5,1.43,5G SA,Galaxy S23,Airtel,n258,34,24.0,34,2,217.66,5,True,High,49.4,False
2025-05-14 06:59:51.094593,Chennai,-101.0,275.47,86.01,5.9,2.97,4G,GT 7,Jio,n78,84,41.8,57,0,74.61,5,True,High,29.3,True
2025-05-14 06:49:51.094596,Delhi,-72.0,340.39,72.13,17.3,2.29,5G NSA,iPhone 14,Jio,n78,78,40.6,2,0,97.32,1,False,Low,36.1,False
2025-05-14 06:39:51.094599,Tokyo,-105.6,682.32,118.72,5.5,0.43,5G NSA,Nord 4,Verizon,n260,10,26.4,57,2,499.16,2,True,Low,64.1,True
2025-05-14 06:29:51.094601,New York,-61.0,343.28,86.58,14.6,4.04,5G SA,iPhone 14,Verizon,n78,70,28.5,46,4,187.69,1,True,Medium,50.8,False
2025-05-14 06:19:51.094603,New York,-106.1,333.01,37.35,4.7,3.13,5G NSA,iPhone 14,AT&T,n78,57,27.2,10,3,124.93,2,True,High,24.3,False
2025-05-14 06:09:51.094606,San Francisco,-94.7,499.05,120.62,20.0,2.92,4G,iPhone 14,Verizon,n260,77,26.3,42,4,205.46,2,True,High,48.8,True
2025-05-14 05:59:51.094608,Tokyo,-60.1,598.61,82.75,18.9,4.63,5G NSA,GT 7,T-Mobile,n78,22,25.6,18,4,116.07,1,True,High,29.4,False
2025-05-14 05:49:51.094611,Tokyo,-70.5,611.52,43.87,7.6,2.58,5G SA,GT 7,AT&T,n41,41,20.5,48,1,76.98,3,False,High,91.0,False
2025-05-14 05:39:51.094613,New York,-105.4,148.59,98.14,3.7,0.43,5G SA,Pixel 7,T-Mobile,n41,49,24.0,38,4,47.2,4,False,Medium,87.4,False
2025-05-14 05:29:51.094616,Tokyo,-60.4,477.11,39.85,19.2,2.73,4G,iPhone 14,AT&T,n78,70,33.6,10,1,161.04,2,False,High,86.1,False
2025-05-14 05:19:51.094618,Tokyo,-83.0,409.65,149.38,18.8,3.96,4G,iPhone 14,T-Mobile,n260,33,31.0,21,0,69.71,2,True,High,59.4,False
2025-05-14 05:09:51.094621,New York,-92.9,417.99,115.62,2.2,3.4,5G NSA,Nord 4,AT&T,n41,73,44.9,17,1,329.2,1,True,High,68.9,True
2025-05-14 04:59:51.094626,Tokyo,-68.2,720.3,35.75,14.5,2.33,4G,Galaxy S23,Verizon,n78,72,39.1,21,2,31.98,2,False,High,83.8,False
2025-05-14 04:49:51.094629,Chennai,-107.2,948.55,136.7,2.8,1.39,5G SA,GT 7,Airtel,n28,69,31.3,33,0,413.66,5,False,High,46.2,True
2025-05-14 04:39:51.094631,Chennai,-97.0,406.15,65.81,1.8,1.52,5G NSA,GT 7,BSNL,n78,31,44.3,40,4,108.9,4,False,Medium,25.6,False
2025-05-14 04:29:51.094634,San Francisco,-94.4,452.88,108.57,14.8,2.85,5G SA,GT 7,AT&T,n260,91,43.1,33,3,98.94,1,False,Low,38.9,True
2025-05-14 04:19:51.094636,Berlin,-75.8,706.58,20.53,9.9,1.43,5G SA,iPhone 14,T-Mobile,n41,97,34.7,46,3,187.47,5,True,Medium,20.2,False
2025-05-14 04:09:51.094639,Kolkata,-65.6,972.21,31.2,4.7,3.64,5G SA,iPhone 14,BSNL,n78,49,39.4,29,1,82.33,2,False,Medium,85.8,True
2025-05-14 03:59:51.094641,Tokyo,-97.6,382.13,81.4,12.9,4.32,4G,Pixel 7,AT&T,n78,90,41.5,1,2,487.18,3,True,Medium,17.8,True
2025-05-14 03:49:51.094644,Delhi,-90.8,972.29,109.81,12.2,4.11,5G SA,GT 7,BSNL,n78,35,29.7,37,4,152.52,3,False,Medium,78.3,True
2025-05-14 03:39:51.094646,Delhi,-100.3,670.96,121.32,12.4,2.56,5G SA,GT 7,Vi,n28,78,29.3,23,1,498.42,3,False,Low,71.8,True
2025-05-14 03:29:51.094649,Chennai,-103.0,347.67,71.04,9.2,3.12,5G NSA,Pixel 7,Jio,n28,31,43.7,27,4,222.67,4,True,Low,25.9,True
2025-05-14 03:19:51.094651,Kolkata,-72.8,975.85,77.51,9.3,3.04,5G NSA,Pixel 7,Airtel,n258,83,44.4,39,2,496.11,3,False,High,34.2,False
2025-05-14 03:09:51.094654,Tokyo,-81.6,916.32,97.61,3.2,3.83,4G,iPhone 14,T-Mobile,n260,98,41.6,39,4,185.59,2,True,Low,89.8,False
2025-05-14 02:59:51.094656,Kolkata,-89.8,218.04,26.08,11.8,1.44,5G NSA,iPhone 14,Airtel,n258,69,43.0,9,3,216.2,2,False,Low,42.5,True
2025-05-14 02:49:51.094659,Tokyo,-101.9,801.25,77.47,3.8,5.0,4G,Pixel 7,Verizon,n41,70,37.5,58,1,478.53,3,False,High,62.9,False
2025-05-14 02:39:51.094661,Delhi,-88.5,554.59,73.12,14.9,4.43,4G,Pixel 7,Airtel,n28,28,37.0,23,3,254.02,4,False,Low,15.8,False
2025-05-14 02:29:51.094664,Berlin,-88.6,282.6,55.38,9.4,4.71,4G,iPhone 14,T-Mobile,n260,93,36.5,56,3,22.25,4,False,Medium,46.0,False
2025-05-14 02:19:51.094667,Tokyo,-82.4,503.39,125.2,16.8,1.18,5G NSA,Galaxy S23,T-Mobile,n78,54,30.8,37,2,458.98,2,True,Medium,22.2,False
2025-05-14 02:09:51.094669,New York,-85.6,320.8,92.16,9.2,2.87,4G,Pixel 7,T-Mobile,n41,31,26.8,50,2,146.06,1,True,Medium,42.3,False
2025-05-14 01:59:51.094672,Berlin,-108.4,120.13,49.97,2.1,2.85,5G NSA,Pixel 7,Verizon,n78,92,43.8,25,4,447.36,2,False,Low,78.8,False
2025-05-14 01:49:51.094675,New York,-75.3,218.66,103.64,7.1,4.64,4G,Nord 4,AT&T,n78,62,37.1,30,4,128.38,3,False,High,30.9,False
2025-05-14 01:39:51.094677,Kolkata,-65.2,408.55,128.33,4.7,3.11,5G SA,Galaxy S23,Airtel,n28,92,34.8,52,2,376.77,5,True,High,24.4,False
2025-05-14 01:29:51.094680,Delhi,-96.7,759.32,37.92,12.2,1.46,4G,Pixel 7,BSNL,n78,55,31.9,58,3,383.29,1,False,High,66.3,False
2025-05-14 01:19:51.094682,Tokyo,-109.8,661.84,50.57,2.8,5.0,5G SA,GT 7,Verizon,n78,15,27.2,43,4,100.19,5,False,Medium,86.0,False
2025-05-14 01:09:51.094685,Mumbai,-65.1,212.93,115.27,10.6,0.13,4G,Pixel 7,Airtel,n78,65,24.7,17,4,324.15,2,True,Low,41.9,True
2025-05-14 00:59:51.094687,Mumbai,-102.3,472.48,78.06,3.5,4.04,4G,Pixel 7,BSNL,n258,94,24.1,19,3,347.09,1,True,High,13.5,False
2025-05-14 00:49:51.094690,San Francisco,-78.6,435.4,29.42,17.2,1.52,4G,Galaxy S23,AT&T,n41,82,35.1,41,0,260.47,2,False,Low,68.3,True
2025-05-14 00:39:51.094692,Kolkata,-87.5,528.98,41.57,18.3,4.39,4G,Nord 4,Jio,n258,55,38.9,30,2,415.67,5,False,Low,75.2,True
2025-05-14 00:29:51.094695,Delhi,-103.7,430.85,77.27,13.5,4.58,5G NSA,Nord 4,Vi,n258,56,41.4,16,1,36.85,1,False,Medium,98.6,True
2025-05-14 00:19:51.094697,Kolkata,-95.7,901.13,37.14,8.4,3.82,5G SA,iPhone 14,BSNL,n78,74,26.3,34,4,32.41,5,False,Medium,87.7,False
2025-05-14 00:09:51.094700,San Francisco,-91.4,323.99,91.85,15.2,2.84,5G SA,Galaxy S23,T-Mobile,n78,53,43.7,43,1,335.26,5,True,Medium,30.8,False
2025-05-13 23:59:51.094702,Berlin,-85.0,918.62,44.77,19.5,0.25,5G SA,Nord 4,Verizon,n78,54,44.0,6,4,169.81,5,True,High,51.4,True
2025-05-13 23:49:51.094705,Delhi,-88.9,500.57,103.58,17.8,2.51,4G,GT 7,BSNL,n78,10,21.1,45,1,447.81,3,True,Low,90.5,False
2025-05-13 23:39:51.094707,Delhi,-88.5,272.68,55.49,17.2,4.85,5G NSA,GT 7,Vi,n28,97,31.2,2,0,16.72,1,False,Medium,12.9,True
2025-05-13 23:29:51.094710,Mumbai,-79.4,982.17,82.14,12.3,2.43,5G NSA,iPhone 14,Jio,n28,62,32.0,52,4,401.24,4,True,Medium,30.0,True
2025-05-13 23:19:51.094712,Berlin,-91.8,227.24,102.93,17.2,3.65,4G,GT 7,T-Mobile,n41,11,33.2,30,3,498.0,2,False,Low,69.6,False
2025-05-13 23:09:51.094715,Chennai,-61.6,898.62,111.51,10.9,2.72,5G SA,iPhone 14,BSNL,n78,45,43.0,34,3,169.6,5,False,Medium,67.8,False
2025-05-13 22:59:51.094717,Tokyo,-95.7,211.11,54.84,15.6,4.76,4G,Nord 4,Verizon,n78,35,37.2,19,1,497.93,5,True,High,56.4,True
2025-05-13 22:49:51.094720,Delhi,-74.0,349.63,94.92,11.2,0.32,4G,Pixel 7,Vi,n258,13,20.7,57,0,344.6,3,True,High,61.1,False
2025-05-13 22:39:51.094722,Berlin,-77.2,398.82,93.99,6.3,3.51,5G SA,Pixel 7,AT&T,n260,75,21.5,46,4,242.19,1,False,Low,65.7,True
2025-05-13 22:29:51.094725,Mumbai,-84.6,996.42,51.38,14.8,4.57,4G,iPhone 14,BSNL,n28,59,24.7,35,4,475.93,4,True,Medium,75.0,True
2025-05-13 22:19:51.094727,Tokyo,-83.0,796.53,115.43,11.8,4.26,5G NSA,GT 7,AT&T,n41,68,30.5,31,3,121.81,5,False,High,42.4,True
2025-05-13 22:09:51.094730,Kolkata,-81.2,696.17,26.65,11.7,3.02,4G,Nord 4,Vi,n258,25,27.4,5,2,273.87,3,False,Medium,38.6,False
2025-05-13 21:59:51.094732,Chennai,-96.2,281.21,138.49,17.6,1.21,5G NSA,Nord 4,Vi,n258,17,34.1,40,1,284.44,1,False,High,74.6,True
2025-05-13 21:49:51.094735,San Francisco,-84.5,445.97,89.3,7.9,0.29,5G NSA,Nord 4,T-Mobile,n41,47,29.8,19,3,487.31,5,True,Medium,43.7,False
2025-05-13 21:39:51.094738,Delhi,-74.5,314.41,29.57,19.0,0.76,5G SA,Nord 4,BSNL,n258,29,44.4,5,3,157.94,1,False,Low,62.9,False
2025-05-13 21:29:51.094740,Tokyo,-91.3,644.52,37.54,20.0,4.71,5G SA,Galaxy S23,AT&T,n41,42,24.3,51,1,110.93,4,False,High,71.0,False
2025-05-13 21:19:51.094743,Tokyo,-67.2,980.88,116.95,15.9,2.88,4G,iPhone 14,Verizon,n78,15,32.4,36,3,237.58,3,True,Medium,94.1,True
2025-05-13 21:09:51.094745,Mumbai,-99.4,800.22,20.77,18.4,3.94,5G NSA,iPhone 14,Airtel,n78,65,32.4,28,3,195.7,1,True,High,53.4,False
2025-05-13 20:59:51.094748,New York,-92.7,894.97,115.47,2.8,3.47,5G SA,iPhone 14,T-Mobile,n41,62,26.0,13,3,282.23,1,False,Medium,84.4,False
2025-05-13 20:49:51.094750,Kolkata,-86.3,137.55,20.75,19.9,2.19,5G SA,Galaxy S23,Airtel,n258,84,41.5,59,4,247.42,4,False,High,53.5,False
2025-05-13 20:39:51.094753,Chennai,-62.2,844.7,111.76,12.1,4.21,5G SA,GT 7,Jio,n258,75,27.1,57,3,72.75,3,False,High,20.5,True
2025-05-13 20:29:51.094755,Delhi,-93.6,855.04,67.96,9.1,0.61,4G,iPhone 14,Airtel,n258,22,37.6,34,3,125.15,2,False,High,62.9,True
2025-05-13 20:19:51.094758,Mumbai,-85.8,593.8,126.75,19.1,4.78,5G SA,Galaxy S23,BSNL,n258,95,30.3,55,0,490.25,3,False,Medium,27.0,False
2025-05-13 20:09:51.094760,San Francisco,-70.6,111.88,126.92,7.2,3.53,5G NSA,GT 7,Verizon,n78,24,39.4,18,2,317.28,1,True,Medium,37.3,True
2025-05-13 19:59:51.094763,Mumbai,-89.6,843.74,21.78,12.2,0.31,5G SA,GT 7,Airtel,n258,68,33.0,50,0,39.93,5,False,High,17.1,False
2025-05-13 19:49:51.094765,Tokyo,-109.0,723.61,68.61,15.6,0.15,5G SA,Nord 4,T-Mobile,n78,61,30.7,42,1,78.31,2,True,High,78.1,False
2025-05-13 19:39:51.094768,Mumbai,-66.8,750.63,84.99,9.3,2.5,5G NSA,Nord 4,Airtel,n28,30,23.2,3,3,385.97,3,True,Low,26.6,True
2025-05-13 19:29:51.094770,Chennai,-78.3,898.11,79.87,15.3,2.95,5G SA,Nord 4,BSNL,n28,68,24.5,44,1,413.72,5,True,High,59.2,True
2025-05-13 19:19:51.094773,Berlin,-77.1,907.89,110.01,17.1,1.58,4G,Galaxy S23,AT&T,n78,11,38.2,8,1,401.99,2,True,High,37.8,True
2025-05-13 19:09:51.094775,Chennai,-60.4,137.54,113.4,9.2,1.97,5G NSA,Pixel 7,Airtel,n258,50,32.0,14,4,137.45,2,True,Low,35.9,True
2025-05-13 18:59:51.094778,Berlin,-85.7,652.96,43.87,8.3,4.78,5G SA,Galaxy S23,AT&T,n41,24,43.6,11,2,485.95,4,False,Low,43.4,False
2025-05-13 18:49:51.094780,San Francisco,-107.8,946.27,127.16,19.6,0.62,4G,Pixel 7,Verizon,n41,69,27.6,11,2,175.79,5,False,Low,68.7,True
2025-05-13 18:39:51.094783,San Francisco,-71.2,163.79,38.72,12.9,2.04,4G,GT 7,T-Mobile,n260,11,32.5,28,0,476.2,1,True,Low,74.4,True
2025-05-13 18:29:51.094785,Chennai,-92.3,716.85,138.28,6.4,2.31,4G,iPhone 14,Airtel,n258,62,25.8,21,4,154.55,2,True,Medium,69.0,False
2025-05-13 18:19:51.094787,Delhi,-108.7,376.41,38.71,6.6,3.75,5G SA,Galaxy S23,Vi,n258,29,35.6,10,4,372.89,1,False,Medium,11.9,True
2025-05-13 18:09:51.094790,Kolkata,-100.9,299.71,114.54,19.0,2.63,5G NSA,iPhone 14,Airtel,n258,30,26.8,38,0,147.1,1,False,High,77.0,False
2025-05-13 17:59:51.094792,Kolkata,-75.6,179.38,90.13,10.3,2.04,5G NSA,Pixel 7,Airtel,n258,64,36.1,24,4,432.07,5,True,Medium,90.2,True
2025-05-13 17:49:51.094795,Berlin,-105.8,307.35,34.24,7.6,4.89,4G,GT 7,Verizon,n41,62,23.7,31,4,493.58,1,False,Low,15.2,True
2025-05-13 17:39:51.094798,New York,-80.7,934.39,137.55,4.9,3.61,4G,GT 7,T-Mobile,n41,95,33.5,29,1,410.59,4,True,High,12.2,False
2025-05-13 17:29:51.094800,Kolkata,-106.7,489.86,142.37,5.1,1.46,4G,Pixel 7,Vi,n258,91,30.1,27,2,477.74,4,True,Low,79.6,False
2025-05-13 17:19:51.094803,Mumbai,-63.4,545.07,107.99,4.7,0.93,5G NSA,GT 7,Airtel,n28,91,31.0,50,4,86.15,4,True,Low,98.1,False
2025-05-13 17:09:51.094805,Mumbai,-67.3,964.42,20.69,16.1,0.33,5G NSA,GT 7,Jio,n28,53,44.0,1,0,406.12,5,False,High,39.2,True
2025-05-13 16:59:51.094808,Berlin,-80.3,907.37,45.52,19.8,1.44,5G NSA,Pixel 7,T-Mobile,n41,65,24.2,58,4,256.79,4,False,Medium,85.1,True
2025-05-13 16:49:51.094810,San Francisco,-93.1,857.94,48.11,7.7,2.19,5G NSA,Pixel 7,T-Mobile,n78,86,25.1,41,4,11.6,4,False,Medium,63.1,False
2025-05-13 16:39:51.094813,Delhi,-65.6,636.18,37.06,9.9,1.37,4G,Nord 4,Jio,n258,63,28.5,8,3,240.81,2,False,Low,44.7,True
2025-05-13 16:29:51.094815,New York,-94.4,245.99,60.76,10.9,1.74,5G NSA,Nord 4,T-Mobile,n78,25,30.4,42,3,53.16,4,True,Low,11.1,True
2025-05-13 16:19:51.094818,Delhi,-104.8,902.59,103.12,8.0,0.7,4G,Nord 4,Airtel,n78,83,39.9,56,0,140.33,2,False,High,27.1,True
2025-05-13 16:09:51.094820,Mumbai,-63.5,248.86,54.82,10.5,3.47,5G NSA,Nord 4,Jio,n258,37,32.5,2,4,196.67,3,False,Medium,69.6,True
2025-05-13 15:59:51.094823,New York,-80.8,974.46,68.44,13.2,4.13,5G NSA,Nord 4,AT&T,n78,37,20.4,50,0,121.13,3,True,Medium,73.9,False
2025-05-13 15:49:51.094825,Chennai,-109.1,708.19,65.85,15.2,3.97,5G SA,GT 7,Vi,n258,96,21.4,41,0,41.5,2,True,Medium,22.2,True
2025-05-13 15:39:51.094828,Mumbai,-86.8,892.21,110.8,13.4,2.38,4G,Pixel 7,BSNL,n28,17,38.2,35,3,57.36,3,False,Low,22.9,True
2025-05-13 15:29:51.094830,Chennai,-101.0,341.99,26.21,4.1,4.55,5G SA,iPhone 14,Vi,n78,11,30.4,49,3,406.09,1,False,Medium,27.1,True
2025-05-13 15:19:51.094833,Chennai,-91.3,154.3,46.35,15.8,4.65,4G,GT 7,Vi,n78,10,40.1,44,2,338.74,4,False,High,98.5,False
2025-05-13 15:09:51.094836,Berlin,-76.9,835.12,80.47,5.6,3.31,5G SA,Nord 4,Verizon,n260,33,37.8,37,2,37.07,3,True,Low,46.1,True
2025-05-13 14:59:51.094841,Delhi,-104.0,606.07,57.35,15.2,2.36,4G,iPhone 14,Vi,n28,66,24.7,9,3,422.03,3,False,Medium,58.1,True
2025-05-13 14:49:51.094843,Mumbai,-80.0,159.67,146.51,2.3,4.49,4G,iPhone 14,Jio,n78,61,22.4,3,1,94.6,3,True,Low,80.8,False
2025-05-13 14:39:51.094846,San Francisco,-100.7,111.96,73.96,11.7,4.72,5G SA,Galaxy S23,Verizon,n41,66,25.8,56,3,311.1,3,True,Low,65.2,False
2025-05-13 14:29:51.094848,Tokyo,-109.3,863.31,22.98,18.8,3.55,5G NSA,Galaxy S23,Verizon,n41,69,26.2,20,3,492.11,2,True,Low,12.9,True
2025-05-13 14:19:51.094851,Delhi,-61.2,247.67,112.5,14.7,2.62,5G NSA,GT 7,Vi,n28,16,35.3,49,4,291.47,5,False,High,54.7,True
2025-05-13 14:09:51.094853,Mumbai,-73.8,238.29,78.54,8.0,1.98,4G,iPhone 14,Airtel,n258,94,21.1,40,3,330.55,3,True,Medium,47.6,False
2025-05-13 13:59:51.094856,Tokyo,-108.7,842.34,48.07,9.4,1.86,5G SA,GT 7,Verizon,n260,87,38.8,21,4,203.84,5,True,Medium,90.5,False
2025-05-13 13:49:51.094858,San Francisco,-66.2,391.06,68.43,13.5,3.3,5G NSA,Nord 4,T-Mobile,n260,16,29.3,44,0,76.73,1,False,Low,29.7,True
2025-05-13 13:39:51.094861,Tokyo,-61.9,130.13,130.78,13.0,4.49,5G NSA,iPhone 14,Verizon,n260,36,22.8,37,4,345.85,3,True,Medium,96.0,True
2025-05-13 13:29:51.094864,Tokyo,-82.6,344.76,88.32,19.6,0.58,5G SA,GT 7,AT&T,n260,17,21.4,20,2,76.9,4,True,Low,42.0,False
2025-05-13 13:19:51.094866,San Francisco,-83.9,975.45,142.18,15.3,3.86,4G,GT 7,T-Mobile,n78,63,26.1,21,4,359.81,4,True,High,63.6,True
2025-05-13 13:09:51.094869,Delhi,-95.2,367.05,57.72,6.3,1.37,5G NSA,GT 7,BSNL,n78,88,35.2,52,3,415.25,5,False,Medium,85.2,False
2025-05-13 12:59:51.094871,Delhi,-107.1,398.51,66.38,5.0,3.84,5G NSA,Nord 4,Airtel,n28,58,27.2,16,1,382.37,1,False,Low,37.7,True
2025-05-13 12:49:51.094874,Delhi,-98.2,668.58,87.05,1.1,2.69,5G SA,Nord 4,Jio,n78,47,32.5,26,3,17.8,4,False,Medium,89.5,False
2025-05-13 12:39:51.094876,Kolkata,-102.1,250.77,71.52,12.6,2.72,5G SA,iPhone 14,BSNL,n78,29,33.7,48,2,115.71,1,False,Medium,26.2,False
2025-05-13 12:29:51.094879,Berlin,-98.5,568.41,143.52,17.4,1.56,5G SA,iPhone 14,Verizon,n260,82,20.3,28,2,295.21,1,False,Low,66.5,True
2025-05-13 12:19:51.094881,Chennai,-79.2,613.11,71.05,4.4,4.98,5G NSA,Pixel 7,Airtel,n28,80,22.9,19,1,240.9,2,True,Low,69.7,False
2025-05-13 12:09:51.094884,Tokyo,-84.8,747.0,37.61,4.6,4.88,5G NSA,Galaxy S23,Verizon,n41,59,34.5,40,3,48.16,3,True,High,18.7,False
2025-05-13 11:59:51.094886,Kolkata,-74.9,717.02,71.45,12.0,2.75,5G SA,Galaxy S23,Jio,n28,20,26.7,24,4,208.26,4,False,High,54.6,True
2025-05-13 11:49:51.094889,Chennai,-90.8,940.11,68.37,19.8,4.44,5G NSA,Galaxy S23,Jio,n28,90,24.9,51,3,440.1,1,False,Low,55.0,False
2025-05-13 11:39:51.094891,Berlin,-62.3,289.82,69.86,13.1,3.15,5G NSA,iPhone 14,Verizon,n78,33,27.7,24,4,138.19,5,False,High,32.2,False
2025-05-13 11:29:51.094894,Kolkata,-60.7,190.5,130.77,14.4,4.03,5G NSA,iPhone 14,BSNL,n28,85,23.9,37,4,48.81,3,False,Medium,99.5,False
2025-05-13 11:19:51.094896,Berlin,-94.3,641.98,117.93,12.0,0.43,5G SA,Nord 4,T-Mobile,n41,10,43.2,36,4,69.82,1,True,Medium,19.4,True
2025-05-13 11:09:51.094899,Mumbai,-62.6,808.1,120.38,18.7,0.33,5G SA,Pixel 7,Vi,n258,42,37.7,59,3,386.58,3,True,Medium,34.9,True
2025-05-13 10:59:51.094901,Chennai,-81.4,804.98,39.46,13.7,3.0,5G SA,GT 7,BSNL,n78,98,20.6,53,1,39.76,4,True,Medium,12.3,False
2025-05-13 10:49:51.094904,Kolkata,-78.4,454.96,114.99,11.1,3.7,5G SA,Galaxy S23,Airtel,n28,85,31.8,32,4,229.54,1,False,Medium,69.6,False
2025-05-13 10:39:51.094906,Chennai,-80.7,318.68,44.43,17.4,2.88,5G SA,iPhone 14,Jio,n258,92,38.5,37,1,477.54,1,True,Medium,89.2,True
2025-05-13 10:29:51.094909,San Francisco,-88.6,276.21,147.36,6.1,2.95,4G,GT 7,AT&T,n78,77,42.2,18,2,408.37,2,False,High,71.8,True
2025-05-13 10:19:51.094911,Delhi,-84.9,158.29,80.39,13.7,0.47,5G SA,Pixel 7,BSNL,n78,10,37.5,20,2,433.66,2,True,Medium,94.7,True
2025-05-13 10:09:51.094914,Chennai,-72.8,265.54,21.45,6.8,3.53,5G SA,GT 7,Vi,n28,28,36.2,10,1,275.6,3,True,Medium,83.1,False
2025-05-13 09:59:51.094917,Kolkata,-106.6,462.19,37.56,19.0,0.16,5G NSA,Pixel 7,BSNL,n78,43,39.4,33,1,255.62,1,True,Medium,30.1,True
2025-05-13 09:49:51.094919,Berlin,-67.8,220.41,87.62,18.3,2.67,5G NSA,iPhone 14,T-Mobile,n260,37,28.1,11,4,476.88,2,False,Medium,79.3,False
2025-05-13 09:39:51.094922,Chennai,-75.6,952.62,56.91,4.5,4.32,5G NSA,Galaxy S23,Airtel,n78,56,44.2,26,3,348.96,5,True,High,97.3,True
2025-05-13 09:29:51.094924,Delhi,-106.1,945.56,76.54,8.5,0.14,4G,Pixel 7,Jio,n78,43,32.2,45,3,449.5,1,False,Medium,72.2,True
